"registration_day,""payment_day"",""source_id"",""sum_net"""
"2015-09-09,""2015-09-15"",2,12.33"
"2015-07-19,""2015-09-15"",2,27.32"
"2015-09-14,""2015-09-26"",2,14.48"
"2015-07-14,""2015-11-27"",2,8.51"
"2015-08-10,""2015-08-20"",2,4.98"
"2015-09-17,""2015-10-21"",2,8.7"
"2015-10-15,""2015-11-03"",1,1.53"
"2015-08-13,""2015-08-13"",2,659.36"
"2015-09-01,""2015-11-18"",2,9.92"
"2015-08-18,""2015-09-25"",2,0.23"
"2015-08-07,""2015-12-05"",2,10.82"
"2015-07-14,""2015-07-18"",2,8.59"
"2015-08-02,""2015-10-23"",2,7.09"
"2015-06-28,""2015-08-15"",2,8.67"
"2015-08-26,""2015-11-16"",2,8.99"
"2015-09-06,""2015-09-10"",2,83.27"
"2015-10-11,""2015-11-14"",2,0.27"
"2015-07-17,""2015-07-27"",2,17.29"
"2015-10-17,""2015-11-16"",2,31.02"
"2015-10-27,""2015-11-10"",2,18.27"
"2015-08-15,""2015-08-19"",2,72.11"
"2015-08-07,""2015-08-11"",2,63.84"
"2015-09-28,""2015-10-02"",2,1.46"
"2015-08-29,""2015-09-06"",2,15.13"
"2015-08-13,""2015-10-04"",2,4.81"
"2015-07-17,""2015-09-17"",2,10.25"
"2015-09-01,""2015-09-15"",2,19.02"
"2015-10-06,""2015-10-10"",2,1.33"
"2015-08-05,""2015-08-25"",2,5.12"
"2015-08-02,""2015-08-20"",2,4.46"
"2015-08-30,""2015-09-02"",1,21.66"
"2015-08-10,""2015-09-25"",2,1.48"
"2015-10-07,""2015-11-03"",1,20.95"
"2015-08-05,""2015-08-13"",2,21.66"
"2015-07-25,""2015-10-23"",2,9.36"
"2015-09-12,""2015-11-20"",1,9.38"
"2015-07-11,""2015-08-30"",2,0.31"
"2015-09-20,""2015-12-05"",2,8.96"
"2015-10-28,""2015-11-18"",1,7.81"
"2015-08-26,""2015-08-28"",2,61.6"
"2015-10-01,""2015-11-01"",1,23.17"
"2015-11-23,""2015-11-23"",2,191.7"
"2015-07-14,""2015-09-08"",2,4.53"
"2015-10-30,""2015-12-01"",2,0.41"
"2015-09-09,""2015-09-19"",2,0.2"
"2015-11-02,""2015-11-24"",2,0.74"
"2015-10-09,""2015-12-07"",1,10.41"
"2015-09-23,""2015-09-30"",1,21.83"
"2015-08-13,""2015-09-18"",2,59.3"
"2015-09-11,""2015-12-02"",2,0.23"
"2015-11-03,""2015-11-20"",1,9.02"
"2015-11-24,""2015-12-05"",1,4.81"
"2015-08-02,""2015-08-04"",2,152.34"
"2015-09-14,""2015-09-30"",2,1.87"
"2015-10-22,""2015-11-07"",2,13.32"
"2015-07-17,""2015-09-01"",2,17.52"
"2015-10-07,""2015-10-18"",1,1.99"
"2015-09-14,""2015-11-17"",2,1.75"
"2015-09-11,""2015-09-29"",2,0.37"
"2015-10-20,""2015-11-02"",1,45.09"
"2015-10-30,""2015-11-15"",2,12.46"
"2015-10-03,""2015-12-04"",2,12.31"
"2015-08-10,""2015-09-09"",2,64.05"
"2015-07-09,""2015-07-11"",2,12.6"
"2015-06-22,""2015-07-04"",2,4.28"
"2015-09-25,""2015-12-04"",2,6.54"
"2015-07-19,""2015-10-05"",2,10.7"
"2015-08-29,""2015-10-08"",2,1.38"
"2015-10-22,""2015-12-05"",2,0.88"
"2015-07-25,""2015-07-31"",2,13.18"
"2015-10-07,""2015-11-11"",1,8.27"
"2015-07-14,""2015-10-10"",2,0.46"
"2015-08-18,""2015-08-24"",2,6.73"
"2015-08-02,""2015-09-21"",2,9.95"
"2015-07-19,""2015-07-29"",2,50.65"
"2015-10-19,""2015-10-21"",2,78.52"
"2015-10-26,""2015-11-16"",1,7.21"
"2015-07-22,""2015-07-22"",2,427.78"
"2015-09-03,""2015-09-17"",2,14.13"
"2015-07-11,""2015-10-01"",2,7.37"
"2015-08-26,""2015-09-29"",2,18.81"
"2015-09-01,""2015-10-01"",2,0.72"
"2015-09-30,""2015-11-29"",2,23.02"
"2015-06-22,""2015-06-26"",2,5.34"
"2015-08-15,""2015-08-15"",2,695.41"
"2015-10-25,""2015-11-20"",2,7.2"
"2015-09-30,""2015-12-07"",2,13.01"
"2015-10-07,""2015-12-05"",1,10.35"
"2015-11-15,""2015-12-05"",2,27.31"
"2015-10-23,""2015-11-07"",1,16.16"
"2015-11-18,""2015-11-28"",2,18.5"
"2015-08-15,""2015-09-12"",2,12.84"
"2015-08-29,""2015-09-22"",2,0.73"
"2015-09-30,""2015-10-12"",2,10.81"
"2015-08-02,""2015-09-05"",2,37.17"
"2015-10-20,""2015-10-29"",1,13"
"2015-07-17,""2015-10-03"",2,9.38"
"2015-10-11,""2015-11-30"",2,12.1"
"2015-06-28,""2015-06-28"",2,193.38"
"2015-09-07,""2015-10-24"",1,16.78"
"2015-08-26,""2015-09-13"",2,14.31"
"2015-10-06,""2015-11-23"",2,16.29"
"2015-11-21,""2015-11-21"",2,478.57"
"2015-07-11,""2015-09-15"",2,9.8"
"2015-06-28,""2015-09-24"",2,2.66"
"2015-10-25,""2015-11-04"",2,16.94"
"2015-07-19,""2015-11-06"",2,30.28"
"2015-11-15,""2015-11-19"",2,0.73"
"2015-10-03,""2015-10-05"",2,31.16"
"2015-07-19,""2015-08-26"",2,7.08"
"2015-07-14,""2015-07-14"",2,1266.83"
"2015-07-09,""2015-08-12"",2,0.37"
"2015-10-11,""2015-11-02"",2,107.25"
"2015-09-14,""2015-09-18"",2,1.11"
"2015-08-13,""2015-12-03"",2,9.26"
"2015-11-07,""2015-11-27"",2,8.72"
"2015-09-06,""2015-09-22"",2,4.5"
"2015-08-18,""2015-09-21"",2,1.17"
"2015-09-17,""2015-10-17"",2,2.86"
"2015-10-11,""2015-10-25"",2,29.43"
"2015-08-05,""2015-10-12"",2,9.27"
"2015-09-23,""2015-11-09"",1,10.97"
"2015-07-22,""2015-08-19"",2,8.59"
"2015-08-19,""2015-09-01"",1,76.85"
"2015-08-26,""2015-10-27"",2,13.58"
"2015-09-22,""2015-09-26"",2,58.63"
"2015-09-22,""2015-12-03"",2,0.35"
"2015-06-28,""2015-12-05"",2,12.35"
"2015-07-25,""2015-08-28"",2,3.35"
"2015-08-22,""2015-09-10"",1,1.79"
"2015-11-10,""2015-11-20"",2,5.71"
"2015-10-27,""2015-11-06"",2,4.98"
"2015-09-12,""2015-09-25"",1,7.86"
"2015-11-13,""2015-11-13"",2,711.57"
"2015-10-26,""2015-11-28"",1,1.85"
"2015-10-14,""2015-10-18"",2,8.37"
"2015-08-13,""2015-11-17"",2,0.34"
"2015-07-19,""2015-08-10"",2,17.74"
"2015-09-17,""2015-09-27"",2,26.56"
"2015-09-01,""2015-10-29"",2,0.09"
"2015-09-25,""2015-10-25"",2,7.09"
"2015-12-07,""2015-12-07"",2,125.02"
"2015-10-04,""2015-11-06"",1,5.58"
"2015-09-22,""2015-11-13"",2,17.88"
"2015-09-14,""2015-09-22"",2,23.52"
"2015-11-07,""2015-11-11"",2,0.5"
"2015-07-17,""2015-10-31"",2,8.17"
"2015-08-05,""2015-09-26"",2,11.24"
"2015-10-14,""2015-10-26"",2,0.6"
"2015-09-20,""2015-09-24"",2,2.55"
"2015-10-03,""2015-10-09"",2,11.52"
"2015-09-07,""2015-11-21"",1,11.47"
"2015-08-21,""2015-08-29"",2,9.66"
"2015-09-20,""2015-10-10"",2,3.88"
"2015-08-10,""2015-11-08"",2,5.42"
"2015-09-26,""2015-11-02"",1,12.37"
"2015-07-25,""2015-08-12"",2,6.29"
"2015-07-14,""2015-10-22"",2,6.77"
"2015-10-19,""2015-11-30"",2,0.81"
"2015-09-06,""2015-09-18"",2,41.55"
"2015-08-15,""2015-08-27"",2,30.08"
"2015-10-25,""2015-12-02"",2,6.66"
"2015-10-30,""2015-11-07"",2,13.07"
"2015-08-29,""2015-12-07"",2,8.72"
"2015-10-11,""2015-10-13"",2,74.56"
"2015-10-14,""2015-12-05"",2,9.56"
"2015-08-10,""2015-09-01"",2,29.21"
"2015-09-07,""2015-09-14"",1,14.3"
"2015-09-14,""2015-11-09"",2,16.98"
"2015-08-26,""2015-09-09"",2,25.05"
"2015-08-18,""2015-10-23"",2,21.6"
"2015-09-15,""2015-11-05"",1,10.74"
"2015-11-23,""2015-12-01"",2,28.17"
"2015-11-29,""2015-12-03"",2,0.45"
"2015-07-19,""2015-09-27"",2,6.84"
"2015-07-14,""2015-08-15"",2,13.95"
"2015-10-01,""2015-10-08"",1,8.46"
"2015-09-11,""2015-10-31"",2,0.44"
"2015-10-27,""2015-10-29"",2,103.13"
"2015-09-01,""2015-11-30"",2,14.77"
"2015-08-07,""2015-08-23"",2,4.36"
"2015-09-04,""2015-09-05"",1,34.57"
"2015-07-11,""2015-08-06"",2,12.15"
"2015-09-20,""2015-11-11"",2,11.58"
"2015-08-21,""2015-10-16"",2,7.07"
"2015-10-06,""2015-10-14"",2,58.69"
"2015-09-11,""2015-11-24"",2,9.77"
"2015-11-11,""2015-12-02"",1,4.81"
"2015-09-14,""2015-10-24"",2,8.16"
"2015-08-22,""2015-09-26"",1,7.17"
"2015-09-09,""2015-09-11"",2,55.51"
"2015-08-02,""2015-10-31"",2,34.3"
"2015-08-29,""2015-11-21"",2,6.21"
"2015-08-13,""2015-08-25"",2,5.37"
"2015-09-17,""2015-11-02"",2,9.84"
"2015-10-15,""2015-11-15"",1,18.64"
"2015-07-14,""2015-07-30"",2,56.81"
"2015-08-18,""2015-10-07"",2,8.91"
"2015-07-17,""2015-07-23"",2,9.74"
"2015-08-26,""2015-11-12"",2,0.14"
"2015-11-22,""2015-12-07"",1,9.58"
"2015-10-11,""2015-11-10"",2,39.02"
"2015-08-07,""2015-08-07"",2,514.58"
"2015-10-17,""2015-11-12"",2,14.2"
"2015-10-03,""2015-10-17"",2,28"
"2015-09-11,""2015-10-15"",2,24.02"
"2015-09-12,""2015-10-11"",1,14.92"
"2015-08-10,""2015-08-16"",2,83.42"
"2015-09-10,""2015-09-27"",1,5.04"
"2015-09-14,""2015-10-04"",2,0.73"
"2015-09-09,""2015-10-01"",2,14.16"
"2015-07-11,""2015-07-21"",2,66.86"
"2015-11-10,""2015-12-06"",2,22.95"
"2015-09-18,""2015-12-04"",1,10.46"
"2015-07-17,""2015-09-13"",2,5.94"
"2015-09-01,""2015-09-11"",2,52.31"
"2015-09-11,""2015-12-06"",2,0.59"
"2015-09-20,""2015-10-14"",2,5.46"
"2015-07-06,""2015-11-23"",2,0.8"
"2015-08-02,""2015-08-16"",2,16.88"
"2015-10-28,""2015-11-30"",1,10.3"
"2015-08-22,""2015-10-04"",1,0.39"
"2015-08-10,""2015-10-07"",2,3.47"
"2015-09-12,""2015-12-02"",1,3.59"
"2015-09-25,""2015-10-17"",2,8.82"
"2015-07-14,""2015-09-04"",2,19.85"
"2015-10-30,""2015-11-27"",2,32.36"
"2015-09-22,""2015-09-30"",2,51"
"2015-09-28,""2015-09-28"",2,302.62"
"2015-09-30,""2015-11-05"",2,61.67"
"2015-08-29,""2015-09-02"",2,0.78"
"2015-10-03,""2015-11-10"",2,14.56"
"2015-09-09,""2015-09-23"",2,9.7"
"2015-11-24,""2015-12-01"",1,43.84"
"2015-07-17,""2015-08-28"",2,7.03"
"2015-07-25,""2015-10-19"",2,6.93"
"2015-10-27,""2015-12-04"",2,14.45"
"2015-08-10,""2015-09-21"",2,12.26"
"2015-08-05,""2015-08-09"",2,13.37"
"2015-07-11,""2015-08-26"",2,6.89"
"2015-08-22,""2015-08-25"",1,9.84"
"2015-07-14,""2015-08-19"",2,4.72"
"2015-09-06,""2015-10-20"",2,13.88"
"2015-11-29,""2015-12-07"",2,24.82"
"2015-07-03,""2015-07-05"",2,73.66"
"2015-10-15,""2015-12-05"",1,4.44"
"2015-10-22,""2015-10-22"",2,122.14"
"2015-09-18,""2015-09-23"",1,4.02"
"2015-07-22,""2015-11-27"",2,18.45"
"2015-08-18,""2015-08-20"",2,32.44"
"2015-09-25,""2015-09-27"",2,6.03"
"2015-07-19,""2015-07-25"",2,108.6"
"2015-09-28,""2015-10-30"",2,10.36"
"2015-09-20,""2015-10-06"",2,10.97"
"2015-09-23,""2015-10-24"",1,0.73"
"2015-09-11,""2015-09-13"",2,11.56"
"2015-07-11,""2015-10-13"",2,0.49"
"2015-10-22,""2015-11-23"",2,10.98"
"2015-11-22,""2015-11-29"",1,59.44"
"2015-07-19,""2015-11-18"",2,0.01"
"2015-10-25,""2015-11-16"",2,43.57"
"2015-08-10,""2015-10-23"",2,16.34"
"2015-11-15,""2015-12-01"",2,14.97"
"2015-09-22,""2015-10-20"",2,11.09"
"2015-10-19,""2015-11-14"",2,4.05"
"2015-07-25,""2015-07-27"",2,12.31"
"2015-09-03,""2015-11-16"",2,0.58"
"2015-08-02,""2015-09-01"",2,6.35"
"2015-11-19,""2015-11-20"",1,249.48"
"2015-07-17,""2015-09-29"",2,5.93"
"2015-10-20,""2015-10-25"",1,23.75"
"2015-09-23,""2015-10-08"",1,10.9"
"2015-11-21,""2015-12-03"",2,3.12"
"2015-07-11,""2015-09-27"",2,0.42"
"2015-09-06,""2015-09-30"",2,13.96"
"2015-08-26,""2015-09-25"",2,8.06"
"2015-09-17,""2015-10-13"",2,1.66"
"2015-09-01,""2015-09-27"",2,7.82"
"2015-06-22,""2015-06-22"",2,83.75"
"2015-10-06,""2015-12-05"",2,0.66"
"2015-07-19,""2015-11-02"",2,5.7"
"2015-10-25,""2015-10-31"",2,1.06"
"2015-10-07,""2015-11-15"",1,9.33"
"2015-11-15,""2015-11-15"",2,950.23"
"2015-09-25,""2015-10-13"",2,0.24"
"2015-10-26,""2015-10-27"",1,3.33"
"2015-08-13,""2015-10-16"",2,8.97"
"2015-11-18,""2015-11-24"",2,13.53"
"2015-09-26,""2015-10-01"",1,1.71"
"2015-10-19,""2015-10-29"",2,13.05"
"2015-10-12,""2015-10-13"",1,92.45"
"2015-11-07,""2015-11-23"",2,6.49"
"2015-09-20,""2015-10-02"",2,15.29"
"2015-08-18,""2015-09-17"",2,0.82"
"2015-12-05,""2015-12-06"",1,11.18"
"2015-06-28,""2015-08-07"",2,9.62"
"2015-09-18,""2015-10-09"",1,36.35"
"2015-07-17,""2015-07-19"",2,161.16"
"2015-09-30,""2015-11-25"",2,11.84"
"2015-08-26,""2015-11-08"",2,0.3"
"2015-10-11,""2015-11-06"",2,10.5"
"2015-06-25,""2015-06-27"",2,31.04"
"2015-07-11,""2015-11-10"",2,0.48"
"2015-10-17,""2015-11-08"",2,6.33"
"2015-09-23,""2015-11-21"",1,6.33"
"2015-09-11,""2015-10-11"",2,6.91"
"2015-07-14,""2015-11-03"",2,7.03"
"2015-09-26,""2015-11-14"",1,27.36"
"2015-07-25,""2015-08-24"",2,6.36"
"2015-11-10,""2015-11-16"",2,8.59"
"2015-09-15,""2015-09-30"",1,1.48"
"2015-11-13,""2015-11-25"",2,14.21"
"2015-11-11,""2015-11-12"",1,7.07"
"2015-10-14,""2015-10-30"",2,5.82"
"2015-09-01,""2015-10-25"",2,0.65"
"2015-09-03,""2015-09-05"",2,12.16"
"2015-09-11,""2015-10-27"",2,0.35"
"2015-09-22,""2015-11-09"",2,6.2"
"2015-10-22,""2015-10-26"",2,19.54"
"2015-10-23,""2015-12-01"",1,11.3"
"2015-10-11,""2015-10-21"",2,6.41"
"2015-09-20,""2015-10-18"",2,4.97"
"2015-09-25,""2015-11-18"",2,0.77"
"2015-09-11,""2015-09-25"",2,8.75"
"2015-08-10,""2015-11-20"",2,22.99"
"2015-10-17,""2015-10-27"",2,6.86"
"2015-08-26,""2015-10-23"",2,3.48"
"2015-08-22,""2015-09-02"",1,2.06"
"2015-07-25,""2015-08-08"",2,41.88"
"2015-08-13,""2015-11-13"",2,6.17"
"2015-08-29,""2015-10-16"",2,20.51"
"2015-07-19,""2015-11-30"",2,2.49"
"2015-08-15,""2015-08-23"",2,56.49"
"2015-10-25,""2015-11-28"",2,10.62"
"2015-06-25,""2015-07-13"",2,0.31"
"2015-06-28,""2015-07-22"",2,1.12"
"2015-08-30,""2015-10-12"",1,8.95"
"2015-10-26,""2015-11-24"",1,4.26"
"2015-10-14,""2015-10-14"",2,134.81"
"2015-07-19,""2015-08-06"",2,14.02"
"2015-08-18,""2015-10-19"",2,10.88"
"2015-09-30,""2015-11-09"",2,11.19"
"2015-08-13,""2015-09-06"",2,19.05"
"2015-08-02,""2015-11-16"",2,6.05"
"2015-11-29,""2015-11-29"",2,187.59"
"2015-07-19,""2015-09-23"",2,0.72"
"2015-07-14,""2015-08-11"",2,60.52"
"2015-07-03,""2015-10-21"",2,7.57"
"2015-08-07,""2015-09-04"",2,7.25"
"2015-09-30,""2015-10-20"",2,8.31"
"2015-09-28,""2015-10-26"",2,10.8"
"2015-10-15,""2015-11-19"",1,7.55"
"2015-09-17,""2015-11-14"",2,7.78"
"2015-09-06,""2015-10-04"",2,13.58"
"2015-11-02,""2015-11-12"",2,0.42"
"2015-09-12,""2015-10-23"",1,17.96"
"2015-07-11,""2015-08-02"",2,9.58"
"2015-09-20,""2015-11-07"",2,0.49"
"2015-09-30,""2015-10-04"",2,0.45"
"2015-08-15,""2015-10-10"",2,9.29"
"2015-09-14,""2015-10-12"",2,24.61"
"2015-09-06,""2015-11-09"",2,3"
"2015-10-30,""2015-11-03"",2,13.53"
"2015-07-14,""2015-12-05"",2,0.7"
"2015-08-10,""2015-08-28"",2,12.3"
"2015-11-23,""2015-12-05"",2,0.43"
"2015-07-25,""2015-09-25"",2,5.64"
"2015-10-15,""2015-11-11"",1,7.22"
"2015-09-03,""2015-10-11"",2,42.49"
"2015-10-19,""2015-10-25"",2,12.92"
"2015-09-17,""2015-10-29"",2,13.91"
"2015-07-14,""2015-07-26"",2,48.7"
"2015-08-30,""2015-11-13"",1,11.91"
"2015-09-23,""2015-12-07"",1,14.75"
"2015-07-22,""2015-09-16"",2,9.97"
"2015-11-21,""2015-12-07"",2,10.23"
"2015-07-17,""2015-08-04"",2,0.18"
"2015-08-26,""2015-11-24"",2,3.34"
"2015-07-11,""2015-11-26"",2,2.82"
"2015-08-07,""2015-08-19"",2,77.18"
"2015-10-17,""2015-11-24"",2,0.21"
"2015-08-15,""2015-09-24"",2,9.47"
"2015-07-14,""2015-11-19"",2,5.58"
"2015-08-10,""2015-08-12"",2,94.21"
"2015-08-22,""2015-09-22"",1,3.07"
"2015-08-05,""2015-10-24"",2,43.19"
"2015-07-11,""2015-07-17"",2,9.57"
"2015-11-10,""2015-12-02"",2,11.87"
"2015-10-14,""2015-11-15"",2,0.64"
"2015-09-15,""2015-10-08"",1,6.55"
"2015-07-19,""2015-09-07"",2,14.52"
"2015-09-26,""2015-11-30"",1,8.84"
"2015-07-25,""2015-09-09"",2,11.78"
"2015-08-10,""2015-10-03"",2,6.37"
"2015-09-07,""2015-10-16"",1,6.68"
"2015-08-26,""2015-09-05"",2,-4.72"
"2015-07-25,""2015-10-31"",2,7.65"
"2015-09-28,""2015-10-10"",2,4.68"
"2015-06-25,""2015-10-05"",2,13.62"
"2015-10-11,""2015-12-04"",2,7.83"
"2015-09-12,""2015-11-28"",1,22.75"
"2015-10-25,""2015-10-27"",2,98.21"
"2015-07-14,""2015-09-16"",2,7.89"
"2015-09-09,""2015-10-29"",2,15.29"
"2015-07-09,""2015-11-28"",2,3.96"
"2015-08-05,""2015-08-21"",2,35.31"
"2015-11-15,""2015-11-27"",2,15.62"
"2015-09-03,""2015-09-29"",2,34.9"
"2015-10-19,""2015-11-10"",2,21.08"
"2015-07-03,""2015-07-17"",2,17.52"
"2015-08-13,""2015-09-26"",2,38.88"
"2015-09-10,""2015-10-09"",1,1.06"
"2015-08-29,""2015-08-29"",2,857.67"
"2015-10-19,""2015-11-26"",2,9.67"
"2015-08-21,""2015-11-17"",2,9.03"
"2015-10-19,""2015-11-02"",2,42.1"
"2015-09-01,""2015-09-07"",2,36.19"
"2015-09-22,""2015-10-16"",2,21"
"2015-07-22,""2015-10-22"",2,14.48"
"2015-07-17,""2015-09-09"",2,16.37"
"2015-09-03,""2015-09-21"",2,5.94"
"2015-08-02,""2015-08-12"",2,15.95"
"2015-10-30,""2015-11-23"",2,0.69"
"2015-08-05,""2015-08-05"",2,368.71"
"2015-09-12,""2015-11-12"",1,34.21"
"2015-09-30,""2015-10-28"",2,22.64"
"2015-10-03,""2015-11-06"",2,11.43"
"2015-07-06,""2015-07-10"",2,11.31"
"2015-07-14,""2015-08-31"",2,0.21"
"2015-07-30,""2015-08-03"",2,52.84"
"2015-09-30,""2015-10-24"",2,12.08"
"2015-09-30,""2015-11-13"",2,21.38"
"2015-09-11,""2015-09-17"",2,23.71"
"2015-09-17,""2015-11-26"",2,19.54"
"2015-07-06,""2015-09-24"",2,13.34"
"2015-07-06,""2015-08-11"",2,27"
"2015-07-19,""2015-10-13"",2,12.94"
"2015-08-07,""2015-09-08"",2,0.59"
"2015-09-17,""2015-11-18"",2,12.57"
"2015-10-15,""2015-12-01"",1,5.27"
"2015-11-02,""2015-11-16"",2,77.57"
"2015-10-06,""2015-10-30"",2,4.91"
"2015-09-25,""2015-11-06"",2,16.46"
"2015-07-11,""2015-08-22"",2,0.37"
"2015-09-20,""2015-11-27"",2,1.59"
"2015-09-25,""2015-10-01"",2,10.81"
"2015-07-17,""2015-08-24"",2,0.5"
"2015-07-09,""2015-08-08"",2,19.67"
"2015-11-24,""2015-11-27"",1,40.68"
"2015-10-22,""2015-11-03"",2,28.41"
"2015-07-22,""2015-07-30"",2,19.55"
"2015-11-19,""2015-12-02"",1,8.89"
"2015-09-01,""2015-10-09"",2,5.21"
"2015-09-25,""2015-11-02"",2,0.35"
"2015-09-20,""2015-09-20"",2,944.96"
"2015-09-07,""2015-11-17"",1,8.98"
"2015-08-21,""2015-08-25"",2,7.04"
"2015-11-02,""2015-11-28"",2,1.49"
"2015-08-29,""2015-09-30"",2,11.21"
"2015-10-26,""2015-11-08"",1,12.81"
"2015-09-03,""2015-10-15"",2,0.42"
"2015-06-28,""2015-10-30"",2,4.09"
"2015-11-16,""2015-11-23"",1,6.58"
"2015-07-17,""2015-08-12"",2,8.7"
"2015-09-06,""2015-11-21"",2,1.37"
"2015-06-28,""2015-07-06"",2,34.13"
"2015-07-19,""2015-07-21"",2,101.22"
"2015-11-18,""2015-12-06"",2,6.02"
"2015-07-03,""2015-08-18"",2,4.92"
"2015-10-09,""2015-10-12"",1,5.26"
"2015-11-21,""2015-11-29"",2,11.92"
"2015-08-10,""2015-10-19"",2,1.94"
"2015-09-06,""2015-09-06"",2,886.3"
"2015-08-26,""2015-09-21"",2,15.8"
"2015-10-22,""2015-11-19"",2,1"
"2015-09-01,""2015-09-23"",2,7.94"
"2015-09-25,""2015-10-09"",2,30.21"
"2015-11-22,""2015-11-25"",1,10.35"
"2015-07-09,""2015-07-19"",2,7.98"
"2015-07-19,""2015-11-14"",2,-2.43"
"2015-10-25,""2015-11-12"",2,26.28"
"2015-07-06,""2015-07-26"",2,3.42"
"2015-10-07,""2015-11-27"",1,13.35"
"2015-10-22,""2015-10-30"",2,5.45"
"2015-10-06,""2015-10-26"",2,5.09"
"2015-11-18,""2015-11-20"",2,108.05"
"2015-09-26,""2015-09-27"",1,22.62"
"2015-08-13,""2015-10-12"",2,5.41"
"2015-08-29,""2015-09-14"",2,0.42"
"2015-07-17,""2015-09-25"",2,10.11"
"2015-08-02,""2015-08-28"",2,4.08"
"2015-09-29,""2015-10-06"",1,0.76"
"2015-08-07,""2015-10-10"",2,3.63"
"2015-07-03,""2015-08-02"",2,38.72"
"2015-10-20,""2015-10-21"",1,91.49"
"2015-09-30,""2015-12-03"",2,21.49"
"2015-08-21,""2015-09-22"",2,12.17"
"2015-07-11,""2015-11-06"",2,0.32"
"2015-10-17,""2015-11-04"",2,10.33"
"2015-08-26,""2015-11-04"",2,18"
"2015-06-20,""2015-06-28"",2,15.56"
"2015-08-15,""2015-09-20"",2,0.48"
"2015-10-12,""2015-10-29"",1,16.69"
"2015-09-12,""2015-10-03"",1,4.03"
"2015-07-11,""2015-07-13"",2,9.22"
"2015-11-10,""2015-11-28"",2,1.36"
"2015-07-19,""2015-08-18"",2,25.93"
"2015-11-13,""2015-11-21"",2,68.42"
"2015-10-22,""2015-11-27"",2,8.1"
"2015-12-04,""2015-12-06"",2,33.84"
"2015-09-01,""2015-11-06"",2,12.81"
"2015-11-07,""2015-11-19"",2,7.81"
"2015-09-06,""2015-09-14"",2,3.03"
"2015-09-22,""2015-11-21"",2,22.52"
"2015-10-20,""2015-12-04"",1,2.59"
"2015-10-15,""2015-10-22"",1,22.92"
"2015-08-05,""2015-10-04"",2,18.5"
"2015-10-23,""2015-11-27"",1,2.81"
"2015-10-11,""2015-10-17"",2,5.34"
"2015-07-22,""2015-08-11"",2,18.78"
"2015-08-10,""2015-11-16"",2,-0.54"
"2015-07-14,""2015-10-30"",2,35.12"
"2015-09-26,""2015-11-10"",1,22.45"
"2015-07-25,""2015-08-20"",2,10.36"
"2015-11-10,""2015-11-12"",2,52.97"
"2015-08-15,""2015-09-04"",2,7.4"
"2015-06-28,""2015-07-18"",2,6.22"
"2015-09-22,""2015-11-05"",2,1.8"
"2015-10-20,""2015-11-18"",1,5.62"
"2015-08-18,""2015-08-28"",2,5.48"
"2015-10-03,""2015-11-02"",2,11.84"
"2015-07-19,""2015-08-02"",2,31.67"
"2015-06-22,""2015-07-16"",2,15.55"
"2015-10-17,""2015-10-19"",2,2.98"
"2015-10-06,""2015-10-18"",2,1.03"
"2015-10-22,""2015-12-01"",2,9.5"
"2015-09-17,""2015-09-23"",2,93.67"
"2015-09-06,""2015-10-16"",2,33.44"
"2015-10-17,""2015-12-06"",2,0.38"
"2015-10-04,""2015-10-09"",1,6.96"
"2015-09-17,""2015-11-10"",2,8.25"
"2015-11-02,""2015-11-08"",2,11.55"
"2015-06-20,""2015-06-20"",2,36.76"
"2015-11-26,""2015-12-02"",2,4.34"
"2015-07-11,""2015-08-14"",2,29.76"
"2015-09-20,""2015-11-19"",2,18.37"
"2015-10-03,""2015-11-14"",2,10.92"
"2015-07-17,""2015-08-16"",2,19.42"
"2015-08-05,""2015-11-21"",2,4.2"
"2015-08-21,""2015-10-24"",2,1.4"
"2015-10-30,""2015-10-30"",2,771.65"
"2015-10-14,""2015-11-27"",2,0.96"
"2015-07-14,""2015-12-01"",2,0.43"
"2015-08-10,""2015-08-24"",2,7.57"
"2015-09-10,""2015-09-15"",1,11.7"
"2015-09-30,""2015-11-17"",2,9.31"
"2015-09-20,""2015-10-26"",2,22.38"
"2015-10-15,""2015-11-23"",1,-2.31"
"2015-08-13,""2015-09-02"",2,0.57"
"2015-09-22,""2015-09-22"",2,392.47"
"2015-07-14,""2015-08-07"",2,-1.03"
"2015-08-26,""2015-11-20"",2,0.47"
"2015-09-18,""2015-10-21"",1,2.66"
"2015-07-17,""2015-07-31"",2,52.29"
"2015-10-17,""2015-11-20"",2,10.46"
"2015-07-11,""2015-07-29"",2,3.92"
"2015-09-20,""2015-11-03"",2,0.6"
"2015-10-03,""2015-11-26"",2,9.55"
"2015-10-03,""2015-10-29"",2,0.64"
"2015-08-21,""2015-10-08"",2,-0.1"
"2015-10-06,""2015-10-06"",2,301.65"
"2015-07-19,""2015-09-03"",2,3.91"
"2015-08-29,""2015-11-13"",2,10"
"2015-09-14,""2015-10-16"",2,37.11"
"2015-08-13,""2015-08-17"",2,53.87"
"2015-09-17,""2015-10-25"",2,0.46"
"2015-07-14,""2015-07-22"",2,109.88"
"2015-11-13,""2015-12-07"",2,4.56"
"2015-08-02,""2015-10-27"",2,0.66"
"2015-09-17,""2015-10-09"",2,93.02"
"2015-08-18,""2015-09-29"",2,16.12"
"2015-11-23,""2015-11-27"",2,10.25"
